topic_id,topic_id_url,topic_name,subfield_name,field_name,domain_name,is_digital,daisy_group,ce_core,keywords
T13507,https://openalex.org/T13507,"Literature, Politics, and Exile Studies",Global and Planetary Change,Environmental Science,Physical Sciences,0,climate_energy,0,Climate Change; Global Warming; Public Intellectuals; Environmental Justice; Nanotechnology; Cultural Politics; Coastal Cities; Ethical Dimensions; Exile; Molecular Biology
T12126,https://openalex.org/T12126,Maritime Transport Emissions and Efficiency,Environmental Engineering,Environmental Science,Physical Sciences,0,climate_energy,0,Emissions; Maritime Transportation; Environmental Impact; Shipping; Fuel Consumption; Air Quality; Climate Change; Ship Propulsion; Emission Control Areas; Alternative Fuels
T10223,https://openalex.org/T10223,Microgrid Control and Optimization,Control and Systems Engineering,Engineering,Physical Sciences,1,climate_energy,0,Microgrid Control; Distributed Power Generation; Energy Storage Systems; Grid Synchronization; Renewable Energy Integration; Power Electronics; Voltage and Frequency Control; Decentralized Control; Virtual Synchronous Generators; Smart Grid Applications
T13094,https://openalex.org/T13094,Mining and Gasification Technologies,Mechanical Engineering,Engineering,Physical Sciences,0,climate_energy,0,Gasification; Coal; Underground; UCG; Carbon Capture and Storage; Hydrogen Production; Environmental Impact; Geomechanical Analysis; Syngas Composition; Economic Assessment
T11947,https://openalex.org/T11947,Molten salt chemistry and electrochemical processes,Fluid Flow and Transfer Processes,Chemical Engineering,Physical Sciences,0,climate_energy,0,Molten Salt Electrolysis; Electrochemical Reduction; Metal Production; Energy Storage; Carbon Capture; Liquid Metal Batteries; Pyroprocessing Technology; Rare Earth Extraction; Thermal Battery Technology; Solid Oxide Membrane Process
T10228,https://openalex.org/T10228,Multilevel Inverters and Converters,Electrical and Electronic Engineering,Engineering,Physical Sciences,0,climate_energy,0,Multilevel Converters; Power Electronics; Model Predictive Control; Renewable Energy Integration; Voltage Source Inverters; Medium Voltage Drives; PWM Strategies; Fault Tolerance; Photovoltaic Systems; Electric Aircraft
T11272,https://openalex.org/T11272,Nanowire Synthesis and Applications,Biomedical Engineering,Engineering,Physical Sciences,0,climate_energy,0,Nanowire; Nanosensors; Semiconductor; Electronics; Photovoltaic; Biosensors; Solar Cells; Optoelectronic Devices; Biomedical Detection; Energy Conversion
T14224,https://openalex.org/T14224,"Oil, Gas, and Environmental Issues","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0,climate_energy,0,Gas Flaring; Black Carbon Emissions; Flare Gas Recovery; Environmental Impact; Greenhouse Gas Emissions; Air Pollution; Nigeria; Economic Evaluation; Health Effects; Sustainability
T10454,https://openalex.org/T10454,Optimal Power Flow Distribution,Electrical and Electronic Engineering,Engineering,Physical Sciences,0,climate_energy,0,Distributed Generation; Optimal Power Flow; Distribution Systems; Renewable Energy; Voltage Control; Resilience; Optimization; Microgrids; Probabilistic Analysis; Network Reconfiguration
T10045,https://openalex.org/T10045,Organic Electronics and Photovoltaics,Electrical and Electronic Engineering,Engineering,Physical Sciences,0,climate_energy,0,Conjugated Polymers; Bulk Heterojunction; Efficiency Enhancement; Non-Fullerene Acceptors; Solution Processing; Polymer Blends; Charge Transport; Morphology Control; High-Efficiency Solar Cells; Field-Effect Transistors
T10247,https://openalex.org/T10247,Perovskite Materials and Applications,Electrical and Electronic Engineering,Engineering,Physical Sciences,0,climate_energy,0,Perovskite Solar Cells; Organometal Halide Perovskites; Photovoltaic Cells; Efficiency; Stability; Semiconductors; Light-Emitting Diodes; Crystal Growth; Charge Carrier Transport; Optoelectronic Materials
T10938,https://openalex.org/T10938,Phase Change Materials Research,Mechanical Engineering,Engineering,Physical Sciences,0,climate_energy,0,Thermal Energy Storage; Phase Change Materials; Heat Transfer; Building Applications; Latent Heat; High Temperature; Solar Energy; Thermal Conductivity Enhancement; Microencapsulated PCM; Energy Efficiency
T10468,https://openalex.org/T10468,Photovoltaic System Optimization Techniques,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0,climate_energy,0,Photovoltaic Arrays; Maximum Power Point Tracking; Solar Energy; MPPT Techniques; PV System; Renewable Energy; Grid-Connected Inverters; Modeling and Simulation; Partial Shading; Parameter Estimation
T12565,https://openalex.org/T12565,Physics and Engineering Research Articles,Computational Mechanics,Engineering,Physical Sciences,0,climate_energy,0,Fluid Dynamics; Renewable Energy; Engineering; Materials Science; Renewable Energy Integration; Vibration Analysis; Thermal Management; Sustainability; Turbine Technology; Mathematical Modeling
T11056,https://openalex.org/T11056,Physiological and biochemical adaptations,Ecology,Environmental Science,Physical Sciences,0,climate_energy,0,Metabolic Rate; Climate Change; Temperature; Physiological Adaptation; Thermal Tolerance; Ectotherms; Oxygen Limitation; Body Size; Diapause; Evolutionary Response
T11941,https://openalex.org/T11941,Power System Reliability and Maintenance,"Safety, Risk, Reliability and Quality",Engineering,Physical Sciences,0,climate_energy,0,Wind Power; Reliability Evaluation; Maintenance Scheduling; Power System; Probabilistic Assessment; Generation Adequacy; Security Assessment; Transmission Planning; Energy Storage; Composite Reliability
T14444,https://openalex.org/T14444,Power Systems and Renewable Energy,Energy Engineering and Power Technology,Energy,Physical Sciences,1,climate_energy,0,Energy Storage; Power Systems; Renewable Energy; Grid Integration; Photovoltaic Generation; Frequency Regulation; Wind Power; Smart Grid; Battery Technology; Environmental Impact
T10321,https://openalex.org/T10321,Quantum Dots Synthesis And Properties,Materials Chemistry,Materials Science,Physical Sciences,0,climate_energy,0,Quantum Dots; Nanocrystals; Bioimaging; Photovoltaics; Semiconductor Nanocrystals; Fluorescence Imaging; Colloidal Nanocrystals; Biological Detection; Solar Cells; Nanoparticle Synthesis
T11568,https://openalex.org/T11568,Railway Systems and Energy Efficiency,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0,climate_energy,0,Train Scheduling; Railway Timetabling; Energy Efficiency; Traffic Management; Rescheduling Algorithms; Urban Rail Systems; Regenerative Braking; Optimal Control; Passenger Demand; Sustainable Transportation
T13640,https://openalex.org/T13640,Ranque-Hilsch vortex tube,Mechanical Engineering,Engineering,Physical Sciences,0,climate_energy,0,Vortex Tube; Thermal Separation; CFD Analysis; Experimental Investigation; Energy Efficiency; Ranque-Hilsch Effect; Nozzle Design; Exergy Analysis; Counterflow Vortex Tube; Heat Transfer
T12810,https://openalex.org/T12810,Real-time simulation and control systems,Control and Systems Engineering,Engineering,Physical Sciences,1,climate_energy,0,Hardware-in-the-Loop; Real-Time Simulation; Power Electronics; FPGA-Based Emulation; Electrical Systems; Digital Simulator; Renewable Energy; Control Systems; Electric Drives; Smart Grid
T11529,https://openalex.org/T11529,Refrigeration and Air Conditioning Technologies,Mechanical Engineering,Engineering,Physical Sciences,0,climate_energy,0,Refrigerants; Ejectors; CO2 Heat Pumps; Vapor Compression Systems; Low-GWP Alternatives; Thermodynamic Analysis; Energy Efficiency; Environmental Impact; Heat Pump Technology; CFD Modeling
T14481,https://openalex.org/T14481,Renewable Energy and Sustainability,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0,climate_energy,0,Renewable Energy; Energy Storage; European Union; Sustainability; Electricity Market; Climate Change Mitigation; Energy Efficiency; Power Generation; Grid Integration; Environmental Impact
T12271,https://openalex.org/T12271,Renewable energy and sustainable power systems,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,1,climate_energy,0,Renewable Energy Sources; Carbon Capture; Coal-fired Power Plants; Energy Efficiency; Biomass Utilization; Electricity Market Restructuring; Smart Grids; Climate Change Mitigation; Natural Gas Supply; Economic Analysis
T14329,https://openalex.org/T14329,Science and Climate Studies,Global and Planetary Change,Environmental Science,Physical Sciences,0,climate_energy,0,Climate Change; Environmental Science; GIS; Soil Moisture; Remote Sensing; Carbon Cycle; Biodiversity; Sustainability; Greenhouse Gas Emissions; Permafrost Degradation
T13126,https://openalex.org/T13126,Scientific Research and Discoveries,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences,1,climate_energy,0,Optics; Spectroscopy; Quantum Computing; Railway Power Systems; Geophysical Surveys; Climate Change; Solar Physics; Neutron Optics; Quantum Mechanics; Astrophysics
T13997,https://openalex.org/T13997,Scientific Research and Studies,Global and Planetary Change,Environmental Science,Physical Sciences,0,climate_energy,0,Climate Change; Adaptation; Sustainable Development; Global Warming; Land Use Planning; Greenhouse Gas Emissions; Remote Sensing; Geographic Information Systems (GIS); Ecological Consequences; Urban Adaptation
T10022,https://openalex.org/T10022,Semiconductor Quantum Structures and Devices,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,0,climate_energy,0,Quantum Dots; Semiconductor; Single-Photon Source; Excitons; Microcavity; Band Parameters; Entangled Photons; Optical Emission; Nanowires; Photovoltaics
T10624,https://openalex.org/T10624,Silicon and Solar Cell Technologies,Electrical and Electronic Engineering,Engineering,Physical Sciences,0,climate_energy,0,Silicon; Solar Cells; Efficiency; Passivation; Heterojunction; Aluminum Oxide; Interdigitated Back Contacts; Photovoltaics; Surface Recombination; Crystalline
T10603,https://openalex.org/T10603,Smart Grid Energy Management,Electrical and Electronic Engineering,Engineering,Physical Sciences,1,climate_energy,0,Demand Response; Smart Grid; Energy Management; Electricity Markets; Renewable Energy; Real-Time Pricing; Home Energy; Smart Home; Game Theory; Load Control
T12451,https://openalex.org/T12451,Smart Grid and Power Systems,Electrical and Electronic Engineering,Engineering,Physical Sciences,1,climate_energy,0,Smart Grid; Cloud Computing; Big Data; Power System; Renewable Energy; Distribution Automation; Electric Power; Intelligent Control; Reliability Analysis; Energy Efficiency
T12503,https://openalex.org/T12503,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Sciences,0,climate_energy,0,Renewable Energy; Social Acceptance; Public Perception; Wind Power; Community Attitudes; Energy Technology; Place Attachment; NIMBYism; Public Opinion; Sustainable Energy
T13298,https://openalex.org/T13298,Solar Energy Systems and Technologies,Mechanical Engineering,Engineering,Physical Sciences,0,climate_energy,0,Solar Chimneys; Trombe Walls; Natural Ventilation; Thermal Analysis; Power Generation; Numerical Simulation; Experimental Investigation; Geometric Parameters; Energy Performance; Building Integration
T11276,https://openalex.org/T11276,Solar Radiation and Photovoltaics,Artificial Intelligence,Computer Science,Physical Sciences,1,climate_energy,0,Solar Radiation; Forecasting; Machine Learning; Artificial Neural Networks; Renewable Energy; Photovoltaic Power; Solar Energy; Grid Integration; Weather Forecasts; GIS-based Site Selection
T10905,https://openalex.org/T10905,Solar Thermal and Photovoltaic Systems,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0,climate_energy,0,Solar Thermal Collectors; Photovoltaic/Thermal Hybrid Technology; Concentrated Solar Power Plants; Solar Energy Use in Industries; Photovoltaic Efficiency; Central Receiver Designs; Phase Change Materials; Nanofluid Cooling; Building Integrated Photovoltaics; Energy and Exergy Analysis
T12008,https://openalex.org/T12008,Solar-Powered Water Purification Methods,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0,climate_energy,0,Solar Desalination; Water Scarcity; Photothermal Materials; Nanoparticles; Water Evaporation; Renewable Energy; Hydrogels; Plasmonic Absorbers; Atmospheric Water Harvesting; Clean Water Production
T12706,https://openalex.org/T12706,Subcritical and Supercritical Water Processes,Biomedical Engineering,Engineering,Physical Sciences,0,climate_energy,0,Supercritical Water; Gasification; Hydrogen Production; Biomass; Catalytic; High-Temperature Water; Renewable Energy; Reaction Kinetics; Waste Treatment; Chemical Processing
T12431,https://openalex.org/T12431,Sugarcane Cultivation and Processing,Plant Science,Agricultural and Biological Sciences,Life Sciences,0,climate_energy,0,Sugarcane; Genomics; Polyploid; Genetic Mapping; Water Stress; Sucrose Content; Bioenergy Production; Drought Tolerance; Biomass Accumulation; Climate Change Impact
